Date,IBM Open,IBM Close,SPY Open,SPY Close,GS Open,GS Close
4/2/2009,99.15,100.82,83.08,83.43,115.21,114.22
4/1/2009,96.13,97.61,78.53,81.06,104.1,110.29
3/31/2009,94.96,96.89,79.56,79.52,102.81,106.02
3/30/2009,92,94.52,79.8,78.79,104.11,100.46
3/27/2009,95.99,94.15,82.05,81.61,109.61,108.08
3/26/2009,98.47,98.78,82.25,83.11,112,111.99
3/25/2009,98.47,97.95,81.23,81.45,111.13,112.95
3/24/2009,97.69,98.3,81.24,80.6,110.59,110.6
3/23/2009,93.7,98.71,78.74,82.22,102.5,111.93
3/20/2009,93.16,92.51,78.76,76.71,99.51,97.32
3/19/2009,92.84,92.66,80.93,78.94,104.65,99.3
3/18/2009,89.46,91.95,77.81,79.93,97.58,105.25
3/17/2009,91.11,92.91,76.07,78.18,92.64,98.99
3/16/2009,91.65,91.22,76.96,75.86,100.33,93.9
3/13/2009,90.4,90.36,76.01,76.09,97.79,98.8
3/12/2009,88.59,90.4,72.62,75.5,92.03,97.25
3/11/2009,87.51,88.62,73,72.64,86.89,92.39
3/10/2009,85.11,87.25,69.51,72.17,77.68,85.28
3/9/2009,84.7,83.48,67.95,68.11,73.77,73.95
3/6/2009,87.47,85.81,69.4,68.92,82.33,75.65
3/5/2009,88.13,87.48,70.1,68.8,82.88,81.72
3/4/2009,88.97,89.49,71.23,71.73,84.9,85.47
3/3/2009,90.16,87.77,71.61,70.07,88.33,82.37
3/2/2009,91.17,89.05,72.52,70.6,87.86,86.27
2/27/2009,88.12,92.03,74.01,73.93,88.63,91.08
2/26/2009,86.85,88.97,77.82,75.62,92.3,92.15
2/25/2009,86,85.9,77.14,76.87,91.55,89.92
2/24/2009,84.63,86.4,75.29,77.48,81.53,92.98
2/23/2009,89.3,84.37,78.27,74.65,86.51,80.07
2/20/2009,88.05,88.79,76.73,77.42,81.95,84.59
2/19/2009,91.06,88.93,79.84,78.18,86.41,86.01
2/18/2009,91.17,91.51,79.79,79.03,87.69,84.5
2/17/2009,91.73,90.67,80.16,79.22,92.26,85.71
2/13/2009,94.79,93.84,83.55,82.76,95,96.45
2/12/2009,94.41,95.07,82.17,83.66,92.65,95.58
2/11/2009,93.48,95.16,83.45,83.6,91.75,94.71
2/10/2009,95.58,93.27,86.27,83.11,96.79,90.4
2/9/2009,95.93,96.82,86.96,87.1,97.02,97.89
2/6/2009,92.51,96.14,84.86,86.98,94.27,96.57
2/5/2009,92.13,92.41,82.7,84.57,86.77,92.85
2/4/2009,93.74,92.83,84.3,83.33,83.7,87.97
2/3/2009,91.07,93.48,83.1,83.74,84.3,82.81
2/2/2009,90.6,90.93,81.57,82.58,78.78,83.57
1/30/2009,92.23,91.65,84.98,82.83,83.59,80.73
1/29/2009,93.58,92.51,86.11,84.55,85.13,82.72
1/28/2009,92.7,94.82,86.4,87.39,84.28,87.7
1/27/2009,91.77,91.66,84.13,84.53,75.51,78.26
1/26/2009,89.77,91.6,83.59,83.68,76.06,74.2
1/23/2009,88.4,89.49,80.9,83.11,67.87,74.91
1/22/2009,89.83,90.07,82.42,82.75,67.28,71.03
1/21/2009,86.29,91.42,81.94,84.05,63.39,69.9
1/20/2009,84.76,81.98,84.23,80.57,69.6,59.2
1/16/2009,84.61,84.92,85.86,85.06,75.98,73.05
1/15/2009,83.61,84.12,84.12,84.4,75.03,73.83
1/14/2009,84.2,83.19,85.54,84.37,75.88,75.69
1/13/2009,85.5,85.34,86.73,87.11,74.16,77.92
1/12/2009,84.57,85.71,88.84,86.95,83.36,77.67
1/9/2009,87.05,84.7,91.16,89.09,85.91,83.92
1/8/2009,87.81,87.18,90.16,91.04,83.52,85.41
1/7/2009,87.83,87.79,92,90.67,86.91,84.5
1/6/2009,87.11,89.23,93.64,93.47,90.05,88.71
1/5/2009,86.42,86.82,92.63,92.85,85.81,88.78
1/2/2009,83.89,87.37,90.44,92.96,84.02,86.76
12/31/2008,83.5,84.16,89.08,90.24,82.24,84.39
12/30/2008,81.83,83.55,87.51,88.97,77.29,82.06
12/29/2008,81.72,81.25,87.24,86.91,76.43,76.56
12/26/2008,80.93,81.33,87.24,87.16,76.83,75.97
12/24/2008,80.55,80.52,86.45,86.66,75.54,76.44
12/23/2008,82.35,80.6,87.53,86.16,77.41,75.2
12/22/2008,83.27,81.99,88.58,87.06,80,77
12/19/2008,85.22,83.52,89.1,88.19,79.37,80.73
12/18/2008,85.77,84,91.4,89.29,79.67,80.05
12/17/2008,85.44,85.84,90.84,90.99,75.33,78.78
12/16/2008,83.11,86.4,91.88,91.88,69.57,76
12/15/2008,82.51,82.77,89.02,87.75,67.12,66.46
12/12/2008,78.68,82.2,85.55,88.99,65.7,67.74
12/11/2008,81.5,80.58,89.54,87.94,70.35,69.71
12/10/2008,83.95,82.86,90.32,90.11,73.8,71.53
12/9/2008,83.82,82.69,90.37,89.5,75.42,72.77
12/8/2008,82.57,84.86,90.34,91,73.87,77.15
12/5/2008,76.78,80.59,83.65,87.93,66.75,70.72
12/4/2008,80.03,77.44,86.06,85.3,68.19,67.53
12/3/2008,78.62,80.67,83.4,87.32,63.07,68.95
12/2/2008,77.8,79.84,83.47,85.27,63.65,65
12/1/2008,80.95,76.9,87.51,82.11,75.8,65.76
11/28/2008,81,81.6,88.63,90.09,75.94,78.99
11/26/2008,79.52,81.67,84.3,88.97,69.63,76.5
11/25/2008,81.37,80.65,87.3,85.66,71.41,71.78
11/24/2008,75.74,79.89,81.92,85.03,56.13,67.42
11/21/2008,72.74,74.88,77.46,79.52,54.54,53.31
11/20/2008,75,71.74,80.13,75.45,54,52
11/19/2008,79.93,75.97,85.91,81.5,61.33,55.18
11/18/2008,79.13,80.08,85.15,87.08,62.73,62.03
11/17/2008,79.4,77.48,86.38,85.47,64.79,62.49
11/14/2008,82.63,80.33,89.41,86.62,67.85,66.73
11/13/2008,79.62,84.21,86.13,91.17,67.79,69.99
11/12/2008,80.73,79.74,88.23,85.82,71.99,66.79
11/11/2008,83.25,82.74,90.76,89.77,69.36,74.68
11/10/2008,87.99,83.87,95.21,92.63,78.77,71.21
11/7/2008,85.78,86.27,91.65,93.86,81.45,77.78
11/6/2008,87.68,85.15,94.46,90.86,85.91,80.72
11/5/2008,92.93,89.94,99.2,96.19,92.78,87.43
11/4/2008,94.76,93.4,99.06,100.41,90.69,95
11/3/2008,92.64,92.68,96.78,97.11,92,89.09
10/31/2008,90.9,92.97,95.08,96.83,88.98,92.5
10/30/2008,91.01,90.69,95.78,96.3,101.16,91.11
10/29/2008,87.74,88.2,93.77,93.08,93.35,97.66
10/28/2008,81.4,87.28,87.34,93.76,96.99,93.57
10/27/2008,80.27,79.66,85.97,83.95,96.8,92.88
10/24/2008,79.27,82.07,84.06,87.04,96,100.4
10/23/2008,84.09,84.35,90.29,91.69,113.98,108.58
10/22/2008,87,83.6,93.2,90.64,117.19,115.06
10/21/2008,92.22,88.86,96.97,95.86,120.84,121.35
10/20/2008,92.21,92.51,95.35,98.81,117.55,121.5
10/17/2008,91.75,90.78,91.99,93.21,110.24,114.3
10/16/2008,89.38,91.52,91.29,93.77,115,112.4
10/15/2008,92.77,88.29,97.46,90.02,114.45,113.15
10/14/2008,96.42,93.6,104.7,99.85,125.97,122.9
10/13/2008,90.44,92.21,93.87,101.35,98.93,111
10/10/2008,87.41,87.75,86.76,88.5,86.11,88.8
10/9/2008,95.29,89,99.66,90.7,117.75,101.35
10/8/2008,91.51,90.55,97.52,97.51,110,113
10/7/2008,101.5,95.65,106.84,100.03,127.51,115
10/6/2008,101.21,100.62,107.15,104.72,122.1,124
10/3/2008,105.16,103.44,112.86,110.34,132.84,128
10/2/2008,108.48,104.74,114.95,111.85,132.17,131.54
10/1/2008,115.51,110.13,115.27,116.06,127.32,134.5
9/30/2008,115.83,116.96,113.51,115.99,126.89,128
9/29/2008,117.44,114.46,119.14,111.38,134.49,120.7
9/26/2008,117.21,119.42,118.83,120.85,132.49,137.99
9/25/2008,117.75,120.11,119.4,120.79,134.25,135.5
9/24/2008,116.93,116.46,119.35,118.93,128.44,133
9/23/2008,116.21,115.36,120.85,118.55,118.89,125.05
9/22/2008,118.45,116.21,124.45,121.31,132.78,120.78
9/19/2008,119.59,118.85,126.7,124.12,142.51,129.8
9/18/2008,112.91,115.12,118.05,120.07,106,108
9/17/2008,114.79,111.47,119.64,116.61,120.8,114.5
9/16/2008,113.73,116.05,117.2,122.1,118,133.01
9/15/2008,115.36,115.19,121.63,120.09,142.28,135.5
9/12/2008,118.66,118.97,124.29,126.09,154.38,154.21
9/11/2008,116.6,119.2,122.12,125.51,151.36,157.03
9/10/2008,116.4,118.04,123.89,123.72,159.9,157.59
9/9/2008,117.78,115.04,127.1,123.22,167.3,161.67
9/8/2008,118,117.29,128.04,126.99,171,169.73
9/5/2008,114.15,114.33,123.29,124.42,157.77,163.24
9/4/2008,117.99,115,126.97,124.03,166.15,160.9
9/3/2008,118.34,118.34,127.88,127.88,163.97,167.61
9/2/2008,122.87,118.41,130.03,127.99,167.5,165.32
8/29/2008,123.71,121.73,129.73,128.79,160.56,163.97
8/28/2008,124.06,124.58,129.28,130.19,157.24,161.83
8/27/2008,122.42,123.38,127.55,128.63,154.71,155.48
8/26/2008,122.58,122.5,127.02,127.39,155.51,155.91
8/25/2008,124.48,122.86,128.8,127.02,158.59,155.71
8/22/2008,123.3,124.93,128.67,129.65,159.99,159.81
8/21/2008,121.58,122.99,126.75,127.8,155.79,156.42
8/20/2008,123.5,122.51,127.39,127.58,158.13,158.25
8/19/2008,123.63,122.56,127.42,126.99,158.49,158
8/18/2008,126.49,124.59,130.43,128.39,162.26,160.04
8/15/2008,127.07,126.36,129.93,130.17,167.4,163.18
8/14/2008,125.01,126.94,127.84,129.54,164.61,166.59
8/13/2008,125,125.8,128.79,128.57,167,164.9
8/12/2008,126.01,125.22,130.28,129.35,173.3,167.3
8/11/2008,128.43,126.6,129.47,130.71,176.38,178
8/8/2008,128.5,128.81,126.58,129.37,172.76,175.95
8/7/2008,128.3,129.05,127.96,127.01,177.22,172.33
8/6/2008,128.45,129.16,128.02,128.93,179,179.55
8/5/2008,128.2,128.87,126.02,128.36,178.89,180.77
8/4/2008,126.77,127.56,126.04,124.99,179.66,177.86
8/1/2008,128.52,126.64,127.12,126.16,185,182
7/31/2008,128.1,127.98,127.4,126.83,183.06,184.04
7/30/2008,128.12,128.86,127.11,128.53,184,186.17
7/29/2008,126.54,127.66,123.98,126.28,174.63,181.63
7/28/2008,127.69,126.25,125.51,123.64,178.94,172.9
7/25/2008,129,128.53,125.89,125.48,181.26,178.66
7/24/2008,129.06,130,128.34,125.51,188.49,180.26
7/23/2008,129.78,129.52,127.89,128.17,187.98,187.87
7/22/2008,127.5,130,125.15,127.48,178.46,188.04
7/21/2008,129.83,128.66,126.51,126.05,184.16,180.78
7/18/2008,125.81,129.89,126.17,125.98,183.08,182.84
7/17/2008,126.39,126.52,125.14,125.2,175.62,181.24
7/16/2008,122.81,125.94,121.45,123.96,161.21,172.86
7/15/2008,121,123.2,121.8,120.99,157.04,157.8
7/14/2008,123.51,121.54,125.26,122.72,167.92,158.67
7/11/2008,121.8,122.12,123.97,123.84,166.35,162.48
7/10/2008,120.66,123.18,124.43,125.3,167.51,170.16
7/9/2008,124.21,120.4,127.5,124.79,175.85,169.02
7/8/2008,120.55,123.88,124.99,127.24,171.37,174.9
7/7/2008,119.62,121.5,126.79,125.02,180.69,169.82
7/3/2008,119.95,119.54,127.11,126.31,180.3,178.89
7/2/2008,118.41,119.1,128.79,126.18,176.77,178.79
7/1/2008,117.5,119.27,126.52,128.38,173.13,175.33
6/30/2008,120.03,118.53,127.89,127.98,175.56,174.9
6/27/2008,121.02,120.05,128.28,127.53,177.01,174.56
6/26/2008,123.43,121.13,130.57,128.23,179.01,176.26
6/25/2008,123.67,124.58,131.72,131.81,183.11,183.65
6/24/2008,123.08,123.46,131.05,131.19,177.62,181.98
6/23/2008,123,123.46,132.09,131.45,184.6,178.59
6/20/2008,124.81,122.74,132.84,131.58,185.02,183.77
6/19/2008,123.67,125.02,134.15,134.42,183.69,186.93
6/18/2008,124.55,124.16,134.69,134.25,176.66,182.77
6/17/2008,127.1,125.1,137.07,135.57,185.04,179.44
6/16/2008,125.46,126.71,135.55,136.23,177.74,182.09
6/13/2008,124.42,126.15,135.17,136.15,169.47,178.29
6/12/2008,123.85,123.85,134.6,134.45,163.24,166.75
6/11/2008,125.9,123.25,135.97,133.94,167,162.4
6/10/2008,124.88,125.94,135.67,135.94,163.75,167.21
6/9/2008,125.38,125.86,136.86,136.62,170.85,165.76
6/6/2008,127.77,124.94,139.55,136.29,175.07,169.44
6/5/2008,127.41,128.47,138.58,140.78,173.21,176.6
6/4/2008,127.87,127.55,137.7,138.02,170,172.1
6/3/2008,127.47,127.84,139.3,138.09,173.35,170.58
6/2/2008,128.49,127.36,139.83,138.9,177,172.34
5/30/2008,129.22,129.43,140.47,140.35,177.8,176.41
5/29/2008,128.76,129.71,139.13,140,174.49,176.24
5/28/2008,127.5,129.54,139.17,139.3,174.76,174.83
5/27/2008,124.01,127.32,137.8,138.66,171.76,173.92
5/23/2008,124.35,124.2,139.05,137.64,176.01,172.64
5/22/2008,123.55,124.7,139.43,139.51,176.2,177.2
5/21/2008,125.05,123.62,141.81,139.49,182.55,178.6
5/20/2008,126.05,125.18,142.27,141.89,183.33,182.43
5/19/2008,127.68,126.49,142.81,143.05,185.67,184.4
5/16/2008,128.46,127.82,142.86,142.66,189.55,187.14
5/15/2008,127.33,128.46,141.04,142.53,189.78,188.62
5/14/2008,126.52,127.52,141.07,140.77,190.6,190.13
5/13/2008,125.12,126.58,140.8,140.48,191.18,190.33
5/12/2008,123.82,125.24,139.25,140.46,189.45,192.08
5/9/2008,124.37,124.06,138.6,138.9,186.02,188.09
5/8/2008,124.2,124.92,139.74,139.16,190.75,187.72
5/7/2008,122.78,124.14,141.89,139.52,197.6,189.76
5/6/2008,121.5,122.82,140.02,142.05,194.6,197.61
5/5/2008,122.29,122.03,141.05,140.83,198.61,197.12
5/2/2008,123.3,123.18,142.34,141.51,203.39,200.27
5/1/2008,121.06,123.61,138.38,141.12,191.77,199.05
4/30/2008,123.34,120.7,139.29,138.26,193.38,191.37
4/29/2008,122.04,122.85,139.39,139.08,190.25,192.68
4/28/2008,122.61,121.69,139.88,139.63,192.49,190.24
4/25/2008,124.5,123.08,139.4,139.6,190.26,192
4/24/2008,123.38,124.19,138.08,138.32,180.34,188.79
4/23/2008,123.69,123.6,138.09,137.72,180.84,179.35
4/22/2008,123.87,123.67,138.19,137.94,179.78,179.76
4/21/2008,123.62,124.35,138.23,138.55,179.57,180.4
4/18/2008,123.92,124.4,138.94,138.48,176.91,179.93
4/17/2008,122.39,123.08,136.02,137.05,167.74,172.1
4/16/2008,118.15,120.47,134.54,136.85,166.15,169.05
4/15/2008,117.1,117.17,133.58,133.24,165.06,164.2
4/14/2008,116.2,117.28,133.19,132.93,166.45,163.59
4/11/2008,117.31,116,134.49,133.38,168,167.3
4/10/2008,116.93,118.78,135.42,136.02,173.9,170.55
4/9/2008,116.5,116.77,136.61,135.83,178.25,174.14
4/8/2008,115.72,116.27,136.19,136.82,177.3,178.9
4/7/2008,116.37,116.31,137.87,136.96,178.56,178.73
4/4/2008,116.05,115.76,137.12,136.89,176.55,175.4
4/3/2008,114.35,116.02,135.96,137.04,174.79,176.53
4/2/2008,116.84,114.81,137.05,136.7,177,176.87
4/1/2008,115.2,116.49,133.61,136.61,171.49,176.86
3/31/2008,114.15,115.14,131.29,131.97,164.17,165.39
3/28/2008,115.86,114.57,132.99,131.51,169.57,164.45
3/27/2008,116.02,115.52,134.2,132.78,176.61,168.14
3/26/2008,117.59,116.91,134.46,133.2,178.49,175.48
3/25/2008,119.1,117.97,134.86,134.85,177.51,179.63
3/24/2008,118.57,119.06,133.31,134.72,179,178.88
3/20/2008,117.09,118.33,130.05,132.08,166.3,179.63
3/19/2008,118.29,116.94,134.14,130.32,177.94,166.49
3/18/2008,116.6,118.41,130.62,133.63,164.96,175.59
3/17/2008,113,115.55,126.57,128.3,142.03,151.02
3/14/2008,116.07,115.23,132.77,129.61,167,156.86
3/13/2008,115.69,115.91,129.61,131.65,160.44,165.44
3/12/2008,116.44,117.07,132.74,131.36,164.03,163.01
3/11/2008,115.8,116.49,130.72,132.6,161.9,163.07
3/10/2008,113.12,114.01,129.84,128,159.99,155.58
3/7/2008,111.85,113.94,129.77,129.71,157,160.07
3/6/2008,115.06,112.52,132.98,131.06,162.95,158.65
3/5/2008,116.41,115.39,133.42,133.83,163.91,164.97
3/4/2008,113.4,115.71,132.23,132.99,163.61,163.6
3/3/2008,113.86,114.23,133.14,133.5,169.29,165.08
2/29/2008,114.04,113.86,135.6,133.82,174.39,169.63
2/28/2008,115.6,115.24,137.24,136.87,180.28,176.7
2/27/2008,113.84,116.46,137.56,138.22,171.84,180.8
2/26/2008,109.52,114.38,136.75,138.36,175.48,172.7
2/25/2008,107.43,110.08,135.54,137.33,175.35,177.36
2/22/2008,107.14,108.07,134.97,135.62,175.55,177.71
2/21/2008,108.1,106.93,136.66,134.79,178.5,175.17
2/20/2008,105.43,107.85,133.99,135.92,171.97,177.25
2/19/2008,106.94,105,136.72,135.52,180.31,173.8
2/15/2008,105.27,106.16,134.5,135.14,175.1,178.41
2/14/2008,107.94,106.13,136.95,135.17,178.5,176.56
2/13/2008,107.13,108.42,136.01,136.37,180.29,180.18
2/12/2008,105.16,106.53,134.91,134.99,186.18,180.65
2/11/2008,103.05,105.14,133.1,133.75,187.87,185.87
2/8/2008,102.19,103.27,133.09,133.07,189,187.07
2/7/2008,102.89,102.34,131.8,133.93,185.77,190.46
2/6/2008,105.05,103.59,134.58,133.05,191.48,187.17
2/5/2008,107.06,105.02,135.94,134.13,194.66,189.86
2/4/2008,108.67,107.93,139.21,137.82,207.84,200.8
2/1/2008,107.16,109.08,137.94,139.58,199.15,207.78
1/31/2008,104.21,107.11,133.4,137.37,196.45,199.55
1/30/2008,105.85,105.65,135.58,134.91,195.27,198.55
1/29/2008,105.5,106.1,136.1,135.91,197.04,196.05
1/28/2008,104.44,104.98,133.26,135.24,190.62,196.25
1/25/2008,107.79,104.52,136.51,133.04,201.51,191.37
1/24/2008,106.38,106.91,134.48,134.99,200.1,199.2
1/23/2008,99.63,106.1,127.09,133.86,186.04,199.39
1/22/2008,98.55,101.22,127.21,130.72,178.17,190.69
1/18/2008,106.72,103.4,134.74,132.06,192.17,187.21
1/17/2008,102,101.1,137.81,133.43,198.29,190.98
1/16/2008,100.14,101.63,137.36,136.98,193.31,197.5
1/15/2008,102.03,101.83,139.79,138.17,199.55,193.29
1/14/2008,105.01,102.93,141.16,141.28,200.17,201.65
1/11/2008,99.2,97.67,140.78,140.15,196.96,198.74
1/10/2008,97.39,99.92,139.68,141.29,189.35,196.91
1/9/2008,97.76,98.31,139.09,140.37,189.04,191.75
1/8/2008,100.05,97.59,142.08,138.91,195.81,189.5
1/7/2008,100.25,100.05,141.81,141.19,200.23,194.73
1/4/2008,103.95,101.13,143.34,141.31,201,199.93
1/3/2008,104.83,104.9,144.91,144.86,208.92,204.84
1/2/2008,108.99,104.69,146.53,144.93,214.8,207.6
12/31/2007,109.51,108.1,147.1,146.21,211.59,215.05
12/28/2007,110.76,110.09,148.54,147.3,214.45,211.94
12/27/2007,110.53,109.6,149.02,147.67,214.88,211.95
12/26/2007,110.9,111.56,148.65,149.55,214.09,216.69
12/24/2007,111.2,111.65,148.82,149.23,211,214.32
12/21/2007,109.9,111.05,147.37,148.13,205.85,209.6
12/20/2007,107.78,108.84,146.84,146.8,206.06,202.67
12/19/2007,106.54,107.14,145.94,145.88,202.68,204.16
12/18/2007,105.08,106.31,146.1,145.88,209.8,201.51
12/17/2007,105.37,104.53,146.61,145.07,209.76,208.63
12/14/2007,107.31,105.77,147.93,147.17,208.74,210.67
12/13/2007,108,108.18,148.32,149.06,209.85,208.48
12/12/2007,109.17,108.47,151.06,149.37,217.05,212.58
12/11/2007,109.34,106.99,152.14,147.91,224.11,211.15
12/10/2007,109.38,109.39,151.28,152.08,219.19,224.21
12/7/2007,109.68,108.86,151.42,150.91,223.01,217.89
12/6/2007,108,109.7,148.63,150.94,214.5,222.51
12/5/2007,107.83,108.16,147.93,148.81,219.46,218.26
12/4/2007,105.41,106.63,146.66,146.36,221.06,215.22
12/3/2007,105.55,105.83,148.19,147.68,226.09,226.89
11/30/2007,108.57,105.18,149.04,148.66,232.65,226.64
11/29/2007,107.24,107.5,146.62,147.18,226.02,224.38
11/28/2007,104.82,107.37,144.19,147.13,217.58,227.52
11/27/2007,102.7,103.83,141.74,142.57,210,213.33
11/26/2007,104.26,101.97,144.43,140.95,214.65,207.45
11/23/2007,103.1,104.05,143.07,144.13,212.52,216.48
11/21/2007,101.41,102.22,143.08,141.68,213.41,209.5
11/20/2007,102.59,103.42,144.02,144.64,220.4,217.48
11/19/2007,104.34,102.22,145.28,143.76,223.52,220.54
11/16/2007,104.51,104.79,146.31,145.79,228.26,225.25
11/15/2007,103.24,103.6,146.57,145.54,230.11,227.02
11/14/2007,106.12,103.44,149.22,147.67,239.75,233.31
11/13/2007,102.73,105.27,145.37,148.08,220.94,233.04
11/12/2007,101.89,101.45,145.21,143.7,210.9,214.71
11/9/2007,104.92,100.25,145.69,145.14,202.57,211.33
11/8/2007,105.65,106.11,147.99,147.16,213.67,209.94
11/7/2007,113.56,111.08,150.44,147.91,218.9,214.18
11/6/2007,113.49,113.17,150.86,152.07,221.74,223.16
11/5/2007,115.11,113.4,149.64,150.05,220,218.39
11/2/2007,114.42,114.59,151.53,151.2,241.8,229.6
11/1/2007,115.5,113.65,153.29,151.03,243.55,240.21
10/31/2007,114.75,116.12,153.98,154.65,240.36,247.92
10/30/2007,114.5,114.12,153.45,153.06,241.25,240.33
10/29/2007,113.9,114.8,153.93,154.13,236.22,243.81
10/26/2007,113,113.73,153.06,153.62,232.86,235.92
10/25/2007,113.32,112.81,151.65,151.84,224.11,226.66
10/24/2007,114.2,112.95,151.21,151.48,222.76,225.12
10/23/2007,113.78,114.68,151.46,151.76,223.63,223.76
10/22/2007,110.97,113.37,148.86,150.54,216.52,222.18
10/19/2007,113.98,112.28,153.09,149.67,226.15,217.69
10/18/2007,114.82,114.8,153.45,153.69,224.9,227.85
10/17/2007,118.01,115.78,154.98,154.25,228.25,227.62
10/16/2007,118.02,119.6,154.41,153.78,227.76,224.83
10/15/2007,117.95,118.03,156.27,155.01,233.25,229.34
10/12/2007,118.5,117.81,155.46,156.33,230.67,233.56
10/11/2007,118.99,118.05,156.93,155.47,239.02,229.01
10/10/2007,118,118.62,156.04,156.22,237.11,235.94
10/9/2007,117.85,118.3,155.6,156.48,227.8,239.2
10/8/2007,116.1,117.77,155.39,155.02,227.51,226.96
10/5/2007,116.17,116.3,155.03,155.85,227.11,228.5
10/4/2007,116.2,115.69,154.11,154.02,227.55,225.95
10/3/2007,117.65,116.4,153.81,153.78,226.25,227.35
10/2/2007,119.31,118.36,154.61,154.09,223.25,228.02
10/1/2007,117.61,119.03,152.6,154.3,215.41,222.98
9/28/2007,117.14,117.8,152.85,152.58,215.76,216.74
9/27/2007,117.5,117.71,152.91,153.09,215.45,216.78
9/26/2007,116.94,117.3,152.25,152.19,212.42,214.61
9/25/2007,116.02,116.51,150.81,151.39,209,210.9
9/24/2007,116.9,116.25,152.42,151.69,210.99,210.43
9/21/2007,117.89,116.78,152.71,151.97,205.56,209.98
9/20/2007,116.27,116.86,153.34,152.28,210.94,203.53
9/19/2007,116.9,116.67,153.41,153.36,203.49,205.5
9/18/2007,115,116.63,148.83,152.46,190.8,200.5
9/17/2007,114.7,114.52,148.31,148.1,189,187.61
9/14/2007,115.05,115.13,147.96,148.9,186.95,190.59
9/13/2007,116.3,115.95,148.55,148.91,183.75,188.47
9/12/2007,116.95,116,147.29,147.87,183.14,182.53
9/11/2007,116.35,117.35,146.24,147.49,185.5,183.5
9/10/2007,116.15,115.8,146.52,145.79,180.5,183.61
9/7/2007,116.2,115.55,146.48,146.07,176.6,178.98
9/6/2007,117.92,117.62,147.95,148.13,178.5,179.18
9/5/2007,117.48,117.88,148.2,147.79,179.68,177.81
9/4/2007,116.34,118.19,147.45,149.08,176.18,180.8
8/31/2007,115.99,116.69,147.65,147.59,175.65,176.01
8/30/2007,113.62,115.37,145.45,146.15,169.96,171.38
8/29/2007,112.88,114.57,144.37,146.54,172.38,173.72
8/28/2007,112.9,112,146.16,143.72,175.01,170.95
8/27/2007,113,113.44,147.85,146.95,179.33,177.95
8/24/2007,111.45,113.24,146.48,148.33,176.77,179.73
8/23/2007,110.4,111.45,147.34,146.52,179.79,177.5
8/22/2007,110.09,110,146.01,146.65,177.52,177.89
8/21/2007,108.9,109.04,144.6,144.93,172.5,175.48
8/20/2007,110.9,109.22,145.17,144.64,176.02,172.76
8/17/2007,111.87,110.9,145.5,144.71,178.12,175
8/16/2007,110.98,109.69,139.79,142.1,163.1,169.85
8/15/2007,111,111.23,142.72,141.04,169,164.9
8/14/2007,112.83,112.05,145.7,143.01,178.6,169.75
8/13/2007,112.99,112.71,146.5,145.23,185.01,177.5
8/10/2007,109.75,112.64,144.39,144.71,178.65,180.5
8/9/2007,110.77,110.73,147.43,145.39,186.16,182.25
8/8/2007,114.3,112.98,148.41,149.83,192.04,193.3
8/7/2007,113.02,113.53,145.94,147.77,186.58,191.25
8/6/2007,111.97,113.89,144.21,146.21,179.2,187.79
8/3/2007,113.24,111.89,147.28,143.8,185.41,179.68
8/2/2007,112.1,113.23,146.76,147.6,189.15,187.46
8/1/2007,110.39,112.04,145.18,146.43,187.03,189
7/31/2007,114.72,110.65,148.33,145.72,198.55,188.34
7/30/2007,115,114.52,145.93,147.38,194.52,195.74
7/27/2007,116.62,115.62,148.21,145.11,194.67,192.65
7/26/2007,117.01,116.53,150.19,148.02,198,195.12
7/25/2007,116.19,118.1,152.02,151.61,199.8,203.16
7/24/2007,115.32,116.17,153.12,151.3,202.63,198.15
7/23/2007,114.88,116.38,154.18,153.97,207.16,205.04
7/20/2007,114.85,114.81,154.89,153.5,211.17,205.94
7/19/2007,115,115.86,155.2,155.07,217.08,211.69
7/18/2007,110.25,111.08,154.23,154.47,216.03,214.99
7/17/2007,109.66,110.77,154.93,154.75,221.74,219.4
7/16/2007,108.57,109.66,154.99,154.83,221.87,220.4
7/13/2007,108.75,108.6,154.57,154.85,220.06,222.18
7/12/2007,109.35,109.28,152.37,154.39,218.47,220.29
7/11/2007,108.3,109.1,150.75,151.99,216.98,216.72
7/10/2007,108.55,108.63,152.29,150.92,220.99,217.08
7/9/2007,108.73,108.97,153.16,153.1,223.02,223.3
7/6/2007,107.79,109.03,152.38,152.98,220.76,223.64
7/5/2007,106.31,108.05,152.4,152.18,224.29,221.32
7/3/2007,105.5,106.58,152.18,152.34,220.34,224.55
7/2/2007,105.39,105.01,150.87,151.79,217.5,219.18
6/29/2007,105.96,105.25,150.9,150.43,219.55,216.75
6/28/2007,105.52,105.95,150.38,150.38,219.75,218.96
6/27/2007,104.75,105.43,148.13,150.4,214,219.33
6/26/2007,105.1,105.33,150.21,148.29,217.7,214.17
6/25/2007,104.73,105.1,150.24,149.83,221.11,216.74
6/22/2007,105.96,104.44,151.52,150.55,226.5,222.4
6/21/2007,105.77,106.6,151.08,151.98,225.98,226.9
6/20/2007,106.5,106,153.58,151.14,229.75,225.89
6/19/2007,104.93,106.5,152.55,153.27,226.16,229.47
6/18/2007,105.27,105.33,153.38,152.89,226.55,226.97
6/15/2007,104.22,105.09,153.14,153.07,227.33,226.19
6/14/2007,103.1,103.85,152.06,152.86,227.71,225.75
6/13/2007,102.85,103.12,150.5,151.89,229,233.64
